household_id,variable,value
50565,num_children,0
50566,hh_income,896
50566,hh_size,3
50566,num_children,1
50569,hh_income,8986
50569,hh_size,2
50569,num_children,1
50571,hh_income,129556
50571,hh_size,6
50571,num_children,0
50573,hh_income,71473
50573,hh_size,2
50573,num_children,0
50576,hh_income,36730
50576,hh_size,2
50576,num_children,0
50579,hh_income,119309
50579,hh_size,3
50579,num_children,0
50583,hh_income,347488
50583,hh_size,2
50583,num_children,0
50590,hh_income,65304
50590,hh_size,3
50590,num_children,1
50594,hh_income,47273
50594,hh_size,2
50594,num_children,0
50598,hh_income,25188
50598,hh_size,1
50598,num_children,0
50599,hh_income,20515
50599,hh_size,1
50599,num_children,0
50608,hh_income,106765
50608,hh_size,5
50608,num_children,1
50611,hh_income,160604
50611,hh_size,3
50611,num_children,1
50615,hh_income,169594
50615,hh_size,2
50615,num_children,0
50616,hh_income,15767
50616,hh_size,1
50616,num_children,0
50620,hh_income,18524
50620,hh_size,1
50620,num_children,0
50630,hh_income,25225
50630,hh_size,1
50630,num_children,0
50631,hh_income,26509
50631,hh_size,2
50631,num_children,0
50639,hh_income,67317
50639,hh_size,2
50639,num_children,0
50642,hh_income,4341
50642,hh_size,2
50642,num_children,0
50646,hh_income,459
50646,hh_size,1
50646,num_children,0
50656,hh_income,20891
50656,hh_size,1
50656,num_children,0
50659,hh_income,20633
50659,hh_size,1
50659,num_children,0
50660,hh_income,4426
50660,hh_size,1
50660,num_children,0
50662,hh_income,78188
50662,hh_size,1
50662,num_children,0
50664,hh_income,51217
50664,hh_size,1
50664,num_children,0
50666,hh_income,22085
50666,hh_size,2
50666,num_children,1
50671,hh_income,106620
50671,hh_size,3
50671,num_children,1
50678,hh_income,12272
50678,hh_size,1
50678,num_children,0
50680,hh_income,40402
50680,hh_size,2
50680,num_children,0
50684,hh_income,26388
50684,hh_size,2
50684,num_children,0
50685,hh_income,35237
50685,hh_size,1
50685,num_children,0
50686,hh_income,68201
50686,hh_size,1
50686,num_children,0
50687,hh_income,98717
50687,hh_size,2
50687,num_children,0
50695,hh_income,39357
50695,hh_size,1
50695,num_children,0
50697,hh_income,88255
50697,hh_size,4
50697,num_children,1
50698,hh_income,183369
50698,hh_size,3
50698,num_children,1
50700,hh_income,759
50700,hh_size,1
50700,num_children,0
50701,hh_income,422
50701,hh_size,2
50701,num_children,0
50703,hh_income,42827
50703,hh_size,2
50703,num_children,0
50707,hh_income,61115
50707,hh_size,4
50707,num_children,0
50714,hh_income,7987
50714,hh_size,1
50714,num_children,0
50717,hh_income,133662
50717,hh_size,3
50717,num_children,0
50725,hh_income,23277
50725,hh_size,1
50725,num_children,0
50728,hh_income,164920
50728,hh_size,2
50728,num_children,0
50735,hh_income,36909
50735,hh_size,1
50735,num_children,0
50744,hh_income,23205
50744,hh_size,3
50744,num_children,0
50749,hh_income,95199
50749,hh_size,1
50749,num_children,0
50752,hh_income,122179
50752,hh_size,1
50752,num_children,0
50763,hh_income,168647
50763,hh_size,3
50763,num_children,0
50767,hh_income,115390
50767,hh_size,3
50767,num_children,1
50773,hh_income,60215
50773,hh_size,1
50773,num_children,0
50781,hh_income,158300
50781,hh_size,3
50781,num_children,0
50782,hh_income,226
50782,hh_size,1
50782,num_children,0
50787,hh_income,16140
50787,hh_size,3
50787,num_children,0
50794,hh_income,188345
50794,hh_size,4
50794,num_children,0
50803,hh_income,109985
50803,hh_size,3
50803,num_children,0
50804,hh_income,200397
50804,hh_size,2
50804,num_children,0
50810,hh_income,4400
50810,hh_size,1
50810,num_children,0
50814,hh_income,22156
50814,hh_size,2
50814,num_children,0
50822,hh_income,149341
50822,hh_size,2
50822,num_children,0
50829,hh_income,73345
50829,hh_size,2
50829,num_children,0
50830,hh_income,4980
50830,hh_size,2
50830,num_children,0
50831,hh_income,12204
50831,hh_size,1
50831,num_children,0
50832,hh_income,63707
50832,hh_size,4
50832,num_children,1
50836,hh_income,150445
50836,hh_size,4
50836,num_children,2
50838,hh_income,61591
50838,hh_size,2
50838,num_children,0
50841,hh_income,46144
50841,hh_size,1
50841,num_children,0
50849,hh_income,25439
50849,hh_size,2
50849,num_children,0
50855,hh_income,15226
50855,hh_size,1
50855,num_children,0
50857,hh_income,148252
50857,hh_size,4
50857,num_children,2
50858,hh_income,183249
50858,hh_size,2
50858,num_children,0
50859,hh_income,42745
50859,hh_size,1
50859,num_children,0
50864,hh_income,76939
50864,hh_size,5
50864,num_children,3
50866,hh_income,63121
50866,hh_size,2
50866,num_children,0
50872,hh_income,208369
50872,hh_size,3
50872,num_children,0
50874,hh_income,12137
50874,hh_size,1
50874,num_children,0
50877,hh_income,282
50877,hh_size,1
50877,num_children,0
50883,hh_income,100424
50883,hh_size,2
50883,num_children,0
50898,hh_income,40433
50898,hh_size,3
50898,num_children,1
50904,hh_income,5480
50904,hh_size,1
50904,num_children,0
50909,hh_income,85365
50909,hh_size,5
50909,num_children,3
50911,hh_income,52217
50911,hh_size,1
50911,num_children,0
50913,hh_income,210174
50913,hh_size,2
50913,num_children,1
50915,hh_income,120899
50915,hh_size,3
50915,num_children,0
50930,hh_income,35211
50930,hh_size,1
50930,num_children,0
50940,hh_income,137423
50940,hh_size,2
50940,num_children,0
50942,hh_income,89918
50942,hh_size,3
50942,num_children,0
50943,hh_income,19343
50943,hh_size,1
50943,num_children,0
50944,hh_income,38927
50944,hh_size,2
50944,num_children,0
50948,hh_income,75204
50948,hh_size,3
50948,num_children,1
50952,hh_income,30338
50952,hh_size,5
50952,num_children,3
50953,hh_income,199424
50953,hh_size,2
50953,num_children,0
50957,hh_income,38793
50957,hh_size,1
50957,num_children,0
50959,hh_income,49680
50959,hh_size,4
50959,num_children,1
50960,hh_income,97441
50960,hh_size,4
50960,num_children,2
50964,hh_income,9867
50964,hh_size,1
50964,num_children,0
50966,hh_income,56498
50966,hh_size,2
50966,num_children,0
50968,hh_income,47740
50968,hh_size,2
50968,num_children,0
50970,hh_income,24284
50970,hh_size,1
50970,num_children,0
50981,hh_income,24602
50981,hh_size,2
50981,num_children,0
50982,hh_income,94705
50982,hh_size,3
50982,num_children,0
50989,hh_income,505515
50989,hh_size,4
50989,num_children,2
51008,hh_income,50210
51008,hh_size,1
51008,num_children,0
51015,hh_income,110802
51015,hh_size,5
51015,num_children,2
51021,hh_income,56173
51021,hh_size,4
51021,num_children,3
51023,hh_income,40323
51023,hh_size,5
51023,num_children,3
51034,hh_income,639
51034,hh_size,1
51034,num_children,0
51042,hh_income,4470
51042,hh_size,1
51042,num_children,0
51045,hh_income,16203
51045,hh_size,1
51045,num_children,0
51046,hh_income,60425
51046,hh_size,4
51046,num_children,2
51058,hh_income,168308
51058,hh_size,2
51058,num_children,0
51059,hh_income,70438
51059,hh_size,2
51059,num_children,0
51068,hh_income,75673
51068,hh_size,4
51068,num_children,2
51071,hh_income,50339
51071,hh_size,5
51071,num_children,3
51087,hh_income,27294
51087,hh_size,1
51087,num_children,0
51090,hh_income,370365
51090,hh_size,3
51090,num_children,0
51092,hh_income,2276
51092,hh_size,4
51092,num_children,3
51101,hh_income,239
51101,hh_size,1
51101,num_children,0
51105,hh_income,93908
51105,hh_size,4
51105,num_children,2
51107,hh_income,79383
51107,hh_size,3
51107,num_children,1
51108,hh_income,21723
51108,hh_size,2
51108,num_children,0
51120,hh_income,65595
51120,hh_size,2
51120,num_children,0
51122,hh_income,76213
51122,hh_size,1
51122,num_children,0
51126,hh_income,115341
51126,hh_size,2
51126,num_children,0
51137,hh_income,40396
51137,hh_size,2
51137,num_children,0
51140,hh_income,68181
51140,hh_size,1
51140,num_children,0
51151,hh_income,44022
51151,hh_size,1
51151,num_children,0
51155,hh_income,59195
51155,hh_size,3
51155,num_children,0
51163,hh_income,106501
51163,hh_size,4
51163,num_children,2
51167,hh_income,37186
51167,hh_size,7
51167,num_children,3
51173,hh_income,22765
51173,hh_size,1
51173,num_children,0
51176,hh_income,19255
51176,hh_size,1
51176,num_children,0
51179,hh_income,183
51179,hh_size,1
51179,num_children,0
51192,hh_income,4421
51192,hh_size,1
51192,num_children,0
51199,hh_income,150410
51199,hh_size,4
51199,num_children,2
51217,hh_income,125416
51217,hh_size,4
51217,num_children,2
51220,hh_income,76467
51220,hh_size,2
51220,num_children,0
51224,hh_income,25962
51224,hh_size,2
51224,num_children,0
51228,hh_income,40215
51228,hh_size,1
51228,num_children,0
51230,hh_income,9017
51230,hh_size,1
51230,num_children,0
51233,hh_income,100297
51233,hh_size,4
51233,num_children,2
51244,hh_income,2234
51244,hh_size,1
51244,num_children,0
51259,hh_income,35201
51259,hh_size,1
51259,num_children,0
51261,hh_income,55812
51261,hh_size,2
51261,num_children,0
51265,hh_income,70101
51265,hh_size,2
51265,num_children,0
51268,hh_income,300183
51268,hh_size,1
51268,num_children,0
51273,hh_income,50434
51273,hh_size,2
51273,num_children,0
51281,hh_income,26233
51281,hh_size,1
51281,num_children,0
51284,hh_income,130252
51284,hh_size,2
51284,num_children,0
51289,hh_income,85192
51289,hh_size,1
51289,num_children,0
51290,hh_income,100488
51290,hh_size,4
51290,num_children,2
51294,hh_income,33333
51294,hh_size,5
51294,num_children,3
51298,hh_income,4582
51298,hh_size,1
51298,num_children,0
51300,hh_income,89220
51300,hh_size,1
51300,num_children,0
51309,hh_income,123368
51309,hh_size,4
51309,num_children,1
51314,hh_income,135344
51314,hh_size,2
51314,num_children,0
51353,hh_income,51267
51353,hh_size,1
51353,num_children,0
51364,hh_income,23226
51364,hh_size,1
51364,num_children,0
51366,hh_income,21164
51366,hh_size,1
51366,num_children,0
51372,hh_income,19994
51372,hh_size,1
51372,num_children,0
51373,hh_income,57775
51373,hh_size,4
51373,num_children,0
51374,hh_income,2238
51374,hh_size,1
51374,num_children,0
51378,hh_income,38762
51378,hh_size,2
51378,num_children,0
51381,hh_income,58410
51381,hh_size,5
51381,num_children,3
51391,hh_income,54916
51391,hh_size,2
51391,num_children,0
51394,hh_income,300405
51394,hh_size,2
51394,num_children,0
51395,hh_income,45155
51395,hh_size,1
51395,num_children,0
51402,hh_income,13461
51402,hh_size,1
51402,num_children,0
51410,hh_income,32770
51410,hh_size,2
51410,num_children,0
51411,hh_income,95247
51411,hh_size,2
51411,num_children,0
51417,hh_income,201383
51417,hh_size,4
51417,num_children,2
51441,hh_income,219
51441,hh_size,1
51441,num_children,0
51443,hh_income,38487
51443,hh_size,2
51443,num_children,0
51444,hh_income,75099
51444,hh_size,1
51444,num_children,0
51454,hh_income,75540
51454,hh_size,4
51454,num_children,2
51455,hh_income,78322
51455,hh_size,3
51455,num_children,0
51460,hh_income,50214
51460,hh_size,2
51460,num_children,1
51463,hh_income,58729
51463,hh_size,5
51463,num_children,1
51467,hh_income,24438
51467,hh_size,2
51467,num_children,0
51470,hh_income,143618
51470,hh_size,3
51470,num_children,0
51476,hh_income,16842
51476,hh_size,1
51476,num_children,0
51477,hh_income,553
51477,hh_size,2
51477,num_children,0
51478,hh_income,60281
51478,hh_size,3
51478,num_children,1
51483,hh_income,125512
51483,hh_size,2
51483,num_children,0
51485,hh_income,99717
51485,hh_size,4
51485,num_children,2
51486,hh_income,150289
51486,hh_size,2
51486,num_children,0
51493,hh_income,299
51493,hh_size,1
51493,num_children,0
51497,hh_income,338304
51497,hh_size,3
51497,num_children,1
51498,hh_income,15711
51498,hh_size,1
51498,num_children,0
51499,hh_income,68395
51499,hh_size,2
51499,num_children,0
51500,hh_income,27488
51500,hh_size,2
51500,num_children,0
51501,hh_income,16676
51501,hh_size,1
51501,num_children,0
51508,hh_income,112979
51508,hh_size,2
51508,num_children,0
51509,hh_income,32792
51509,hh_size,2
51509,num_children,0
51512,hh_income,17009
51512,hh_size,3
51512,num_children,2
51513,hh_income,63562
51513,hh_size,4
51513,num_children,2
51516,hh_income,110356
51516,hh_size,5
51516,num_children,3
51519,hh_income,9078
51519,hh_size,1
51519,num_children,0
51528,hh_income,60264
51528,hh_size,1
51528,num_children,0
51530,hh_income,58980
51530,hh_size,1
51530,num_children,0
51532,hh_income,18547
51532,hh_size,2
51532,num_children,0
51534,hh_income,91748
51534,hh_size,2
51534,num_children,0
51541,hh_income,20703
51541,hh_size,6
51541,num_children,4
51555,hh_income,315474
51555,hh_size,2
51555,num_children,0
51562,hh_income,22482
51562,hh_size,1
51562,num_children,0
51577,hh_income,15662
51577,hh_size,2
51577,num_children,0
51578,hh_income,27314
51578,hh_size,1
51578,num_children,0
51580,hh_income,233335
51580,hh_size,2
51580,num_children,0
51583,hh_income,30105
51583,hh_size,2
51583,num_children,0
51585,hh_income,43198
51585,hh_size,3
51585,num_children,2
51591,hh_income,73327
51591,hh_size,5
51591,num_children,1
51601,hh_income,20813
51601,hh_size,2
51601,num_children,0
51611,hh_income,34579
51611,hh_size,2
51611,num_children,0
51615,hh_income,45653
51615,hh_size,3
51615,num_children,2
51620,hh_income,72421
51620,hh_size,4
51620,num_children,2
51625,hh_income,20786
51625,hh_size,2
51625,num_children,0
51629,hh_income,42217
51629,hh_size,4
51629,num_children,1
51633,hh_income,58506
51633,hh_size,2
51633,num_children,0
51635,hh_income,105363
51635,hh_size,3
51635,num_children,1
51636,hh_income,160520
51636,hh_size,2
51636,num_children,0
51642,hh_income,7097
51642,hh_size,1
51642,num_children,0
51647,hh_income,203
51647,hh_size,1
51647,num_children,0
51648,hh_income,7922
51648,hh_size,1
51648,num_children,0
51650,hh_income,2675
51650,hh_size,1
51650,num_children,0
51653,hh_income,15233
51653,hh_size,3
51653,num_children,2
51654,hh_income,541391
51654,hh_size,5
51654,num_children,3
51658,hh_income,225513
51658,hh_size,2
51658,num_children,0
51660,hh_income,4473
51660,hh_size,1
51660,num_children,0
51671,hh_income,15341
51671,hh_size,2
51671,num_children,0
51672,hh_income,88517
51672,hh_size,3
51672,num_children,1
51676,hh_income,42666
51676,hh_size,2
51676,num_children,0
51683,hh_income,109567
51683,hh_size,2
51683,num_children,0
51688,hh_income,33897
51688,hh_size,3
51688,num_children,0
51692,hh_income,282490
51692,hh_size,6
51692,num_children,3
51694,hh_income,30204
51694,hh_size,1
51694,num_children,0
51695,hh_income,139363
51695,hh_size,2
51695,num_children,0
51696,hh_income,220
51696,hh_size,1
51696,num_children,0
51699,hh_income,94343
51699,hh_size,5
51699,num_children,0
51702,hh_income,31477
51702,hh_size,1
51702,num_children,0
51703,hh_income,139161
51703,hh_size,1
51703,num_children,0
51714,hh_income,14440
51714,hh_size,1
51714,num_children,0
51720,hh_income,143383
51720,hh_size,2
51720,num_children,0
51732,hh_income,5958
51732,hh_size,1
51732,num_children,0
51735,hh_income,68942
51735,hh_size,2
51735,num_children,0
51741,hh_income,65638
51741,hh_size,2
51741,num_children,0
51748,hh_income,25163
51748,hh_size,2
51748,num_children,1
51751,hh_income,50326
51751,hh_size,2
51751,num_children,0
51755,hh_income,46281
51755,hh_size,1
51755,num_children,0
51768,hh_income,27485
51768,hh_size,2
51768,num_children,0
51777,hh_income,64237
51777,hh_size,1
51777,num_children,0
51789,hh_income,50790
51789,hh_size,2
51789,num_children,0
51790,hh_income,3253
51790,hh_size,1
51790,num_children,0
51793,hh_income,280
51793,hh_size,1
51793,num_children,0
51802,hh_income,45687
51802,hh_size,1
51802,num_children,0
51805,hh_income,80434
51805,hh_size,2
51805,num_children,0
51818,hh_income,44729
51818,hh_size,2
51818,num_children,0
51821,hh_income,12491
51821,hh_size,6
51821,num_children,4
51825,hh_income,63963
51825,hh_size,4
51825,num_children,2
51828,hh_income,80299
51828,hh_size,2
51828,num_children,0
51835,hh_income,228339
51835,hh_size,2
51835,num_children,0
51843,hh_income,14213
51843,hh_size,1
51843,num_children,0
51844,hh_income,547847
51844,hh_size,3
51844,num_children,0
51856,hh_income,24200
51856,hh_size,2
51856,num_children,0
51857,hh_income,161174
51857,hh_size,2
51857,num_children,0
51859,hh_income,45083
51859,hh_size,2
51859,num_children,0
51862,hh_income,10359
51862,hh_size,1
51862,num_children,0
51866,hh_income,123217
51866,hh_size,2
51866,num_children,0
51873,hh_income,49560
51873,hh_size,1
51873,num_children,0
51875,hh_income,310190
51875,hh_size,1
51875,num_children,0
51879,hh_income,15857
51879,hh_size,1
51879,num_children,0
51899,hh_income,66479
51899,hh_size,3
51899,num_children,1
51900,hh_income,176
51900,hh_size,1
51900,num_children,0
51901,hh_income,4221
51901,hh_size,1
51901,num_children,0
51905,hh_income,185144
51905,hh_size,1
51905,num_children,0
51906,hh_income,28432
51906,hh_size,6
51906,num_children,4
51911,hh_income,65458
51911,hh_size,4
51911,num_children,2
51919,hh_income,56467
51919,hh_size,2
51919,num_children,0
51920,hh_income,125481
51920,hh_size,3
51920,num_children,1
51921,hh_income,100351
51921,hh_size,5
51921,num_children,3
51922,hh_income,28110
51922,hh_size,1
51922,num_children,0
51927,hh_income,71379
51927,hh_size,5
51927,num_children,3
51928,hh_income,68293
51928,hh_size,3
51928,num_children,1
51929,hh_income,125244
51929,hh_size,1
51929,num_children,0
51930,hh_income,48374
51930,hh_size,3
51930,num_children,1
51935,hh_income,138729
51935,hh_size,2
51935,num_children,0
51938,hh_income,9272
51938,hh_size,1
51938,num_children,0
51939,hh_income,90372
51939,hh_size,3
51939,num_children,1
51940,hh_income,64448
51940,hh_size,3
51940,num_children,1
51950,hh_income,55181
51950,hh_size,1
51950,num_children,0
51951,hh_income,44975
51951,hh_size,3
51951,num_children,1
51952,hh_income,68554
51952,hh_size,2
51952,num_children,0
51956,hh_income,1633
51956,hh_size,1
51956,num_children,0
51963,hh_income,15225
51963,hh_size,1
51963,num_children,0
51969,hh_income,540359
51969,hh_size,2
51969,num_children,0
51972,hh_income,51819
51972,hh_size,5
51972,num_children,1
51974,hh_income,24346
51974,hh_size,1
51974,num_children,0
51978,hh_income,206
51978,hh_size,1
51978,num_children,0
51986,hh_income,28400
51986,hh_size,2
51986,num_children,0
51992,hh_income,41653
51992,hh_size,4
51992,num_children,1
52004,hh_income,10231
52004,hh_size,1
52004,num_children,0
52008,hh_income,38817
52008,hh_size,5
52008,num_children,3
52015,hh_income,15307
52015,hh_size,2
52015,num_children,0
52019,hh_income,80417
52019,hh_size,2
52019,num_children,0
52021,hh_income,91669
52021,hh_size,1
52021,num_children,0
52028,hh_income,9083
52028,hh_size,4
52028,num_children,1
52034,hh_income,31284
52034,hh_size,1
52034,num_children,0
52049,hh_income,109533
52049,hh_size,3
52049,num_children,1
52054,hh_income,155557
52054,hh_size,3
52054,num_children,1
52063,hh_income,155297
52063,hh_size,2
52063,num_children,0
52072,hh_income,75307
52072,hh_size,3
52072,num_children,0
52076,hh_income,88006
52076,hh_size,2
52076,num_children,0
52079,hh_income,18664
52079,hh_size,1
52079,num_children,0
52081,hh_income,37800
52081,hh_size,2
52081,num_children,1
52084,hh_income,80294
52084,hh_size,2
52084,num_children,0
52087,hh_income,20175
52087,hh_size,1
52087,num_children,0
52095,hh_income,31579
52095,hh_size,2
52095,num_children,0
52097,hh_income,505272
52097,hh_size,2
52097,num_children,0
52102,hh_income,42808
52102,hh_size,3
52102,num_children,0
52104,hh_income,21221
52104,hh_size,1
52104,num_children,0
52105,hh_income,375
52105,hh_size,4
52105,num_children,2
52109,hh_income,34129
52109,hh_size,1
52109,num_children,0
52111,hh_income,21430
52111,hh_size,2
52111,num_children,0
52112,hh_income,458
52112,hh_size,1
52112,num_children,0
52115,hh_income,111333
52115,hh_size,4
52115,num_children,2
52116,hh_income,68563
52116,hh_size,2
52116,num_children,0
52117,hh_income,49828
52117,hh_size,2
52117,num_children,0
52118,hh_income,61535
52118,hh_size,2
52118,num_children,0
52125,hh_income,66666
52125,hh_size,2
52125,num_children,0
52133,hh_income,3440
52133,hh_size,1
52133,num_children,0
52134,hh_income,32886
52134,hh_size,2
52134,num_children,0
52145,hh_income,208
52145,hh_size,1
52145,num_children,0
52154,hh_income,126188
52154,hh_size,5
52154,num_children,2
52155,hh_income,132
52155,hh_size,1
52155,num_children,0
52157,hh_income,144866
52157,hh_size,2
52157,num_children,0
52160,hh_income,165445
52160,hh_size,5
52160,num_children,2
52165,hh_income,11145
52165,hh_size,1
52165,num_children,0
52167,hh_income,4331
52167,hh_size,1
52167,num_children,0
52170,hh_income,50655
52170,hh_size,5
52170,num_children,3
52172,hh_income,74902
52172,hh_size,2
52172,num_children,0
52178,hh_income,148516
52178,hh_size,1
52178,num_children,0
52179,hh_income,21485
52179,hh_size,1
52179,num_children,0
52188,hh_income,10247
52188,hh_size,1
52188,num_children,0
52191,hh_income,105197
52191,hh_size,2
52191,num_children,0
52201,hh_income,131354
52201,hh_size,3
52201,num_children,0
52204,hh_income,144092
52204,hh_size,3
52204,num_children,0
52208,hh_income,6206
52208,hh_size,1
52208,num_children,0
52209,hh_income,509412
52209,hh_size,5
52209,num_children,3
52210,hh_income,81461
52210,hh_size,2
52210,num_children,0
52213,hh_income,68788
52213,hh_size,1
52213,num_children,0
52221,hh_income,12242
52221,hh_size,1
52221,num_children,0
52226,hh_income,28165
52226,hh_size,1
52226,num_children,0
52228,hh_income,100925
52228,hh_size,2
52228,num_children,0
52229,hh_income,43165
52229,hh_size,4
52229,num_children,2
52230,hh_income,73848
52230,hh_size,1
52230,num_children,0
52232,hh_income,60871
52232,hh_size,4
52232,num_children,3
52238,hh_income,75450
52238,hh_size,2
52238,num_children,0
52239,hh_income,12240
52239,hh_size,1
52239,num_children,0
52260,hh_income,23017
52260,hh_size,2
52260,num_children,0
52268,hh_income,37413
52268,hh_size,2
52268,num_children,0
52270,hh_income,21544
52270,hh_size,1
52270,num_children,0
52279,hh_income,124
52279,hh_size,1
52279,num_children,0
52280,hh_income,41481
52280,hh_size,4
52280,num_children,2
52283,hh_income,30603
52283,hh_size,2
52283,num_children,0
52285,hh_income,20987
52285,hh_size,3
52285,num_children,1
52293,hh_income,93950
52293,hh_size,3
52293,num_children,0
52296,hh_income,71337
52296,hh_size,5
52296,num_children,1
52297,hh_income,3591
52297,hh_size,1
52297,num_children,0
52303,hh_income,60225
52303,hh_size,1
52303,num_children,0
52304,hh_income,549251
52304,hh_size,2
52304,num_children,0
52315,hh_income,269
52315,hh_size,1
52315,num_children,0
52317,hh_income,79717
52317,hh_size,3
52317,num_children,0
52323,hh_income,46710
52323,hh_size,2
52323,num_children,0
52332,hh_income,95121
52332,hh_size,3
52332,num_children,0
52334,hh_income,114254
52334,hh_size,1
52334,num_children,0
52338,hh_income,45341
52338,hh_size,3
52338,num_children,1
52342,hh_income,12229
52342,hh_size,1
52342,num_children,0
52345,hh_income,38997
52345,hh_size,2
52345,num_children,0
52352,hh_income,11021
52352,hh_size,1
52352,num_children,0
52359,hh_income,37431
52359,hh_size,2
52359,num_children,0
52361,hh_income,44854
52361,hh_size,4
52361,num_children,2
52362,hh_income,30281
52362,hh_size,1
52362,num_children,0
52391,hh_income,135127
52391,hh_size,3
52391,num_children,1
52394,hh_income,220547
52394,hh_size,4
52394,num_children,2
52403,hh_income,82465
52403,hh_size,1
52403,num_children,0
52404,hh_income,7215
52404,hh_size,1
52404,num_children,0
52405,hh_income,117502
52405,hh_size,4
52405,num_children,0
52406,hh_income,67266
52406,hh_size,1
52406,num_children,0
52419,hh_income,30327
52419,hh_size,2
52419,num_children,0
52423,hh_income,28084
52423,hh_size,2
52423,num_children,0
52428,hh_income,30245
52428,hh_size,1
52428,num_children,0
52431,hh_income,106932
52431,hh_size,3
52431,num_children,0
52432,hh_income,49382
52432,hh_size,2
52432,num_children,0
52438,hh_income,19326
52438,hh_size,1
52438,num_children,0
52446,hh_income,305431
52446,hh_size,2
52446,num_children,0
52451,hh_income,52472
52451,hh_size,2
52451,num_children,0
52455,hh_income,161330
52455,hh_size,2
52455,num_children,0
52459,hh_income,19241
52459,hh_size,1
52459,num_children,0
52462,hh_income,65168
52462,hh_size,1
52462,num_children,0
52465,hh_income,127269
52465,hh_size,2
52465,num_children,0
52467,hh_income,5626
52467,hh_size,1
52467,num_children,0
52469,hh_income,72334
52469,hh_size,3
52469,num_children,1
52474,hh_income,110396
52474,hh_size,2
52474,num_children,0
52476,hh_income,107309
52476,hh_size,1
52476,num_children,0
52499,hh_income,230
52499,hh_size,1
52499,num_children,0
52502,hh_income,260095
52502,hh_size,5
52502,num_children,2
52504,hh_income,100312
52504,hh_size,4
52504,num_children,2
52509,hh_income,85527
52509,hh_size,4
52509,num_children,1
52514,hh_income,43624
52514,hh_size,1
52514,num_children,0
52515,hh_income,53432
52515,hh_size,2
52515,num_children,0
52522,hh_income,18421
52522,hh_size,7
52522,num_children,5
52529,hh_income,28118
52529,hh_size,2
52529,num_children,0
52533,hh_income,17092
52533,hh_size,1
52533,num_children,0
52540,hh_income,23011
52540,hh_size,2
52540,num_children,0
52545,hh_income,180285
52545,hh_size,3
52545,num_children,1
52552,hh_income,81662
52552,hh_size,6
52552,num_children,3
52559,hh_income,125304
52559,hh_size,1
52559,num_children,0
52562,hh_income,73175
52562,hh_size,1
52562,num_children,0
52566,hh_income,180348
52566,hh_size,4
52566,num_children,0
52569,hh_income,123446
52569,hh_size,3
52569,num_children,0
52575,hh_income,50214
52575,hh_size,1
52575,num_children,0
52576,hh_income,47416
52576,hh_size,2
52576,num_children,0
52578,hh_income,22100
52578,hh_size,2
52578,num_children,0
52581,hh_income,178457
52581,hh_size,2
52581,num_children,0
52594,hh_income,90365
52594,hh_size,4
52594,num_children,2
52599,hh_income,56180
52599,hh_size,1
52599,num_children,0
52600,hh_income,815
52600,hh_size,1
52600,num_children,0
52617,hh_income,50424
52617,hh_size,2
52617,num_children,0
52624,hh_income,398
52624,hh_size,1
52624,num_children,0
52629,hh_income,51665
52629,hh_size,1
52629,num_children,0
52634,hh_income,15018
52634,hh_size,1
52634,num_children,0
52637,hh_income,109474
52637,hh_size,2
52637,num_children,0
52642,hh_income,22965
52642,hh_size,1
52642,num_children,0
52644,hh_income,55867
52644,hh_size,2
52644,num_children,0
52650,hh_income,80332
52650,hh_size,1
52650,num_children,0
52653,hh_income,191
52653,hh_size,1
52653,num_children,0
52655,hh_income,39100
52655,hh_size,2
52655,num_children,0
52664,hh_income,24153
52664,hh_size,1
52664,num_children,0
52667,hh_income,111507
52667,hh_size,3
52667,num_children,0
52676,hh_income,25243
52676,hh_size,8
52676,num_children,6
52682,hh_income,100677
52682,hh_size,3
52682,num_children,0
52695,hh_income,43134
52695,hh_size,2
52695,num_children,0
52697,hh_income,105362
52697,hh_size,2
52697,num_children,0
52703,hh_income,230378
52703,hh_size,3
52703,num_children,0
52704,hh_income,135684
52704,hh_size,2
52704,num_children,0
52705,hh_income,8778
52705,hh_size,1
52705,num_children,0
52719,hh_income,46116
52719,hh_size,5
52719,num_children,2
52722,hh_income,28366
52722,hh_size,5
52722,num_children,4
52723,hh_income,140210
52723,hh_size,1
52723,num_children,0
52728,hh_income,8349
52728,hh_size,2
52728,num_children,0
52732,hh_income,24257
52732,hh_size,1
52732,num_children,0
52735,hh_income,16634
52735,hh_size,2
52735,num_children,0
52736,hh_income,175435
52736,hh_size,2
52736,num_children,0
52742,hh_income,120179
52742,hh_size,1
52742,num_children,0
52743,hh_income,67593
52743,hh_size,2
52743,num_children,0
52745,hh_income,110269
52745,hh_size,5
52745,num_children,3
52766,hh_income,117301
52766,hh_size,4
52766,num_children,2
52769,hh_income,196
52769,hh_size,1
52769,num_children,0
52781,hh_income,112348
52781,hh_size,4
52781,num_children,1
52785,hh_income,20504
52785,hh_size,5
52785,num_children,3
52787,hh_income,212459
52787,hh_size,4
52787,num_children,2
52799,hh_income,9123
52799,hh_size,1
52799,num_children,0
52800,hh_income,75025
52800,hh_size,3
52800,num_children,0
52803,hh_income,8014
52803,hh_size,1
52803,num_children,0
52805,hh_income,158724
52805,hh_size,5
52805,num_children,1
52806,hh_income,286653
52806,hh_size,3
52806,num_children,0
52814,hh_income,105285
52814,hh_size,2
52814,num_children,0
