person_id,age,citizen_status,nativity_status,weekly_hours_worked,marital_status,school_status,sex,when_last_worked,worked_last_week,language,race_native_american,race_asian,race_black,race_native_hawaiian,race_pacific_islander,race_white,race_other,uninsured,household_id,hh_income_pct
105603,57,citizen_birth,native_born,0,married,not_student,MALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,0,45973,0.5453310880547558
105604,54,citizen_birth,native_born,24,married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,0,45973,0.45466891194524417
105619,40,noncitizen,foreign_born,42,never_married,not_student,MALE,in_last_year,not_reported,Serbian,0,0,0,0,0,1,0,0,45979,1
105633,49,citizen_birth,native_born,40,divorced,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,0,45986,1
105643,58,citizen_birth,native_born,40,married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,0,45990,0.9972559720718935
105644,60,citizen_birth,native_born,0,married,not_student,FEMALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,0,45990,0.0027440279281064684
105649,36,citizen_birth,native_born,40,married,not_student,male,in_last_year,worked,English,0,0,0,0,0,1,0,0,45992,0.8854546907889478
105650,35,citizen_birth,native_born,12,married,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,0,45992,0.1145453092110522
105662,43,citizen_birth,native_born,40,married,not_student,male,in_last_year,worked,English,0,0,0,0,0,1,0,0,45997,0.6570153470312468
105663,43,citizen_birth,native_born,40,married,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,0,45997,0.3429846529687532
105681,33,citizen_birth,native_born,45,married,not_student,MALE,in_last_year,worked,French,0,0,0,0,0,1,0,0,46004,0.7223245841778194
105682,29,citizen_birth,native_born,40,married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,0,46004,0.2776754158221805
105689,42,citizen_birth,native_born,0,separated,not_student,FEMALE,over_five_years_ago,did_not_work,English,0,0,1,0,0,1,0,0,46007,0.3320758903805614
105690,21,citizen_birth,native_born,0,never_married,not_student,MALE,over_five_years_ago,did_not_work,English,0,0,1,0,0,1,0,0,46007,0.33647694071526313
105692,62,citizen_birth,native_born,0,divorced,not_student,female,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,0,46007,0.33144716890417547
105711,26,citizen_birth,native_born,0,never_married,not_student,MALE,over_five_years_ago,not_reported,English,0,0,1,0,0,0,0,1,46017,1
105712,60,citizen_birth,native_born,55,married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,0,46018,0.9967744403080219
105713,56,citizen_birth,native_born,0,married,not_student,FEMALE,over_five_years_ago,did_not_work,Vietnamese,0,0,0,0,0,1,0,0,46018,0.0032255596919781734
105732,51,citizen_birth,native_born,48,married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,0,46029,0.3836182593511022
105733,52,citizen_birth,native_born,40,married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,0,46029,0.6163817406488978
105740,49,citizen_birth,native_born,0,divorced,not_student,FEMALE,in_last_five_years,did_not_work,English,0,0,0,0,0,1,0,0,46032,1
105741,64,citizen_birth,native_born,0,widowed,not_student,FEMALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,0,46033,0.09668533101775609
105742,47,citizen_birth,native_born,40,divorced,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,0,46033,0.9033146689822439
105744,94,citizen_birth,native_born,0,widowed,not_student,MALE,over_five_years_ago,not_reported,English,0,0,0,0,0,1,0,0,46035,1
105790,62,citizen_birth,native_born,28,married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,0,46057,0.37609739041988494
105791,62,citizen_birth,native_born,40,married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,0,46057,0.623902609580115
105808,29,citizen_birth,native_born,36,married,private_school,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,0,46067,0.831252150415817
105809,36,citizen_birth,native_born,40,married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,0,46067,0.168747849584183
105816,80,citizen_birth,native_born,0,married,not_student,M,in_last_five_years,did_not_work,English,0,0,0,0,0,1,0,0,46070,0.410443787525476
105817,67,citizen_birth,native_born,32,married,not_student,female,in_last_year,worked,English,0,0,0,0,0,1,0,0,46070,0.5895562124745239
105825,29,citizen_birth,native_born,40,never_married,not_student,MALE,in_last_year,worked,Spanish,0,0,0,0,0,0,1,0,46076,1
105836,32,citizen_birth,native_born,40,never_married,not_student,MALE,in_last_year,worked,English,0,0,1,0,0,0,0,0,46081,1
105850,62,citizen_birth,native_born,12,married,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,0,46087,0.1702750734907843
105851,53,citizen_birth,native_born,40,married,not_student,male,in_last_year,worked,English,0,0,0,0,0,1,0,0,46087,0.8297249265092157
105860,77,citizen_birth,native_born,0,divorced,not_student,FEMALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,0,46091,1
105875,81,citizen_birth,native_born,0,divorced,not_student,FEMALE,over_five_years_ago,not_reported,English,0,0,0,0,0,1,0,0,46097,1
105878,44,noncitizen,foreign_born,60,married,not_student,MALE,in_last_year,worked,Urdu,0,1,0,0,0,0,0,1,46100,0.9934593520991712
105879,40,citizen_birth,native_born,0,married,not_student,F,over_five_years_ago,did_not_work,Urdu,0,1,0,0,0,0,0,0,46100,0.00654064790082871
105883,31,citizen_birth,native_born,20,never_married,public_school,MALE,in_last_year,worked,English,0,1,0,0,0,0,0,1,46101,0.8912732474964234
105884,59,citizen_naturalized,foreign_born,0,married,not_student,FEMALE,over_five_years_ago,did_not_work,Korean,0,1,0,0,0,0,0,0,46101,0.10872675250357654
105887,46,noncitizen,foreign_born,30,married,not_student,MALE,in_last_year,worked,Spanish,0,0,0,0,0,1,0,1,46103,0.1111653968884071
105888,51,citizen_naturalized,foreign_born,40,married,not_student,F,in_last_year,not_reported,Spanish,0,0,0,0,0,1,0,0,46103,0.7348504511657022
105891,40,citizen_birth,native_born,40,never_married,not_student,MALE,in_last_year,not_reported,Spanish,0,0,0,0,0,1,0,0,46103,0.15398415194589066
105935,36,noncitizen,foreign_born,24,divorced,not_student,FEMALE,in_last_year,worked,Portuguese,0,0,0,0,0,1,0,0,46119,1
105963,30,citizen_birth,native_born,0,married,not_student,female,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,1,46131,1
105974,42,citizen_birth,native_born,40,never_married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,0,46135,1
105977,30,citizen_birth,native_born,40,never_married,public_school,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,0,46137,0.5650428149960424
105978,29,citizen_birth,native_born,38,never_married,not_student,male,in_last_year,worked,English,0,0,0,0,0,1,0,0,46137,0.4349571850039577
105994,70,citizen_birth,native_born,0,divorced,not_student,M,in_last_five_years,did_not_work,English,0,0,0,0,0,1,0,0,46141,0.5293401015228426
105995,69,citizen_birth,native_born,0,divorced,not_student,FEMALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,0,46141,0.47065989847715733
106025,26,noncitizen,foreign_born,7,never_married,not_student,F,in_last_year,worked,English,0,1,0,0,0,0,0,0,46154,0.07139433159566182
106026,25,noncitizen,foreign_born,20,never_married,public_school,FEMALE,in_last_year,worked,Vietnamese,0,1,0,0,0,0,0,0,46154,0.5333752771286476
106027,22,noncitizen,foreign_born,40,married,public_school,FEMALE,in_last_year,did_not_work,Albanian,0,0,0,0,0,1,0,0,46154,0.3952303912756906
106033,40,citizen_birth,native_born,3,married,not_student,FEMALE,in_last_year,did_not_work,English,0,0,0,0,0,1,0,0,46158,0.060719198270780116
106034,46,citizen_naturalized,foreign_born,42,married,not_student,MALE,in_last_year,worked,"Kru, Ibo, Yoruba",0,0,1,0,0,0,0,0,46158,0.9392808017292199
106039,42,citizen_birth,native_born,40,divorced,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,0,46160,1
106059,94,citizen_birth,native_born,0,widowed,not_student,FEMALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,0,46167,1
106077,72,citizen_birth,native_born,0,separated,not_student,F,over_five_years_ago,did_not_work,English,0,0,1,0,0,0,0,1,46177,1
106084,38,citizen_birth,native_born,30,married,not_student,male,in_last_year,worked,English,0,1,0,0,0,0,0,0,46182,0.5988091693956534
106085,39,citizen_birth,native_born,30,married,not_student,FEMALE,in_last_year,worked,English,0,1,0,0,0,0,0,0,46182,0.4011908306043465
106090,53,citizen_birth,native_born,42,married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,0,46184,0.5785615403976844
106091,58,citizen_birth,native_born,43,married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,0,46184,0.42143845960231563
106100,30,citizen_birth,native_born,55,never_married,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,0,46189,0.5767136193386797
106101,30,citizen_birth,native_born,40,never_married,not_student,male,in_last_year,worked,English,0,0,0,0,0,1,0,0,46189,0.42328638066132035
106106,31,citizen_birth,native_born,0,married,not_student,FEMALE,over_five_years_ago,did_not_work,Spanish,0,0,0,0,0,1,0,0,46191,0.004750691948609906
106107,32,citizen_birth,native_born,40,married,not_student,MALE,in_last_year,worked,Spanish,0,0,0,0,0,1,0,0,46191,0.9952493080513901
106114,27,citizen_birth,native_born,45,married,private_school,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,0,46193,0.9972247636474535
106115,25,citizen_birth,native_born,0,married,not_student,FEMALE,in_last_five_years,did_not_work,Polish,0,0,0,0,0,1,0,0,46193,0.002775236352546508
106154,79,citizen_birth,native_born,0,married,not_student,M,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,0,46209,0.1453743585516147
106155,74,citizen_birth,native_born,0,married,not_student,female,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,0,46209,0.8546256414483853
106196,59,citizen_birth,native_born,40,divorced,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,0,46226,1
106204,78,citizen_birth,native_born,40,married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,0,46228,0.7172815248728355
106205,77,citizen_birth,native_born,10,married,not_student,F,in_last_year,did_not_work,English,0,0,0,0,0,1,0,0,46228,0.2827184751271645
106220,74,citizen_birth,native_born,0,widowed,not_student,FEMALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,0,46235,1
106221,26,citizen_birth,native_born,35,never_married,not_student,FEMALE,in_last_year,worked,English,0,0,1,0,0,0,0,0,46236,1
106224,86,citizen_birth,native_born,0,married,not_student,M,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,0,46237,0.6899719422217604
106225,84,citizen_birth,native_born,0,married,not_student,female,in_last_five_years,did_not_work,English,0,0,0,0,0,1,0,0,46237,0.3100280577782396
106226,44,citizen_birth,native_born,40,married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,0,46238,0.9958056984648443
106227,42,citizen_birth,native_born,0,married,not_student,FEMALE,in_last_five_years,did_not_work,Spanish,0,0,0,0,0,1,0,0,46238,0.004194301535155685
106239,59,citizen_birth,native_born,0,married,not_student,MALE,in_last_five_years,did_not_work,English,0,0,1,0,0,0,0,0,46242,0.37536548202446157
106240,58,citizen_birth,native_born,40,married,not_student,FEMALE,in_last_year,worked,English,0,0,1,0,0,0,0,0,46242,0.6203928674381254
106241,20,citizen_birth,native_born,0,never_married,not_student,MALE,over_five_years_ago,not_reported,English,0,0,1,0,0,0,0,1,46242,0.004241650537413005
106242,68,citizen_birth,native_born,0,divorced,not_student,MALE,in_last_five_years,did_not_work,English,0,0,0,0,0,1,0,0,46243,1
106247,33,citizen_birth,native_born,50,married,not_student,male,in_last_year,worked,English,0,0,0,0,0,1,0,0,46247,0.9398787807461457
106248,38,citizen_birth,native_born,45,married,not_student,FEMALE,in_last_year,not_reported,English,0,0,0,0,0,1,0,0,46247,0.0601212192538543
106258,62,citizen_birth,native_born,0,separated,not_student,FEMALE,over_five_years_ago,did_not_work,English,0,0,1,0,0,0,0,0,46252,0.5025279690189329
106259,32,citizen_birth,native_born,40,never_married,public_school,F,in_last_year,worked,English,0,0,1,0,0,0,0,0,46252,0.4974720309810671
106261,89,citizen_birth,native_born,0,married,not_student,M,over_five_years_ago,not_reported,English,0,0,0,0,0,1,0,0,46253,0.028005284015852047
106262,78,citizen_birth,native_born,0,married,not_student,FEMALE,over_five_years_ago,not_reported,English,0,0,0,0,0,1,0,0,46253,0.971994715984148
106271,64,citizen_birth,native_born,40,divorced,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,0,46258,1
106272,60,citizen_birth,native_born,40,married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,0,46259,0.9964643792662942
106273,58,citizen_birth,native_born,0,married,not_student,FEMALE,in_last_five_years,did_not_work,English,0,0,0,0,0,1,0,0,46259,0.0035356207337058207
106274,21,citizen_birth,native_born,13,never_married,private_school,female,in_last_year,not_reported,Spanish,0,0,0,0,0,0,1,0,46260,1
106276,57,citizen_birth,native_born,55,married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,0,46262,0.991825147683301
106277,53,citizen_birth,native_born,0,married,not_student,FEMALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,0,46262,0.008174852316698962
106281,59,citizen_birth,native_born,40,divorced,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,0,46263,1
106286,47,citizen_birth,native_born,40,married,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,0,46266,0.9849065457104872
106287,58,citizen_birth,native_born,0,married,not_student,MALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,0,46266,0.005435207632752014
106288,25,citizen_birth,native_born,0,never_married,not_student,MALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,0,46266,0.009658246656760773
106295,90,citizen_birth,native_born,0,married,not_student,MALE,over_five_years_ago,did_not_work,Greek,0,0,0,0,0,1,0,0,46269,0.9065393930759368
106296,83,citizen_birth,native_born,0,married,not_student,FEMALE,over_five_years_ago,did_not_work,Greek,0,0,0,0,0,1,0,0,46269,0.09346060692406326
106297,60,citizen_naturalized,foreign_born,50,married,not_student,MALE,in_last_year,worked,Spanish,0,0,0,0,0,1,0,1,46270,0.5548376909614853
106298,52,citizen_naturalized,foreign_born,0,married,not_student,F,over_five_years_ago,did_not_work,Spanish,0,0,0,0,0,1,0,1,46270,0.002908009526691843
106299,25,citizen_birth,native_born,40,never_married,not_student,M,in_last_year,worked,Spanish,0,0,0,0,0,1,0,0,46270,0.4422542995118228
106306,47,citizen_birth,native_born,45,married,not_student,male,in_last_year,worked,English,0,0,0,0,0,1,0,0,46274,0.3316502180399357
106307,53,citizen_birth,native_born,0,married,not_student,FEMALE,in_last_five_years,not_reported,English,0,0,0,0,0,1,0,0,46274,0.004754254237843864
106308,19,citizen_birth,native_born,40,never_married,public_school,MALE,in_last_year,not_reported,English,0,0,0,0,0,1,0,0,46274,0.6635955277222204
106310,63,citizen_birth,native_born,40,married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,0,46275,0.6664509760002655
106311,64,citizen_birth,native_born,0,married,not_student,FEMALE,in_last_five_years,did_not_work,English,0,0,0,0,0,1,0,0,46275,0.3335490239997345
106315,59,citizen_birth,native_born,20,never_married,not_student,MALE,in_last_year,did_not_work,English,0,0,0,0,0,1,0,0,46278,1
106316,71,citizen_birth,native_born,0,divorced,not_student,MALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,0,46279,1
106317,48,citizen_birth,native_born,40,never_married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,0,46280,1
106337,51,citizen_birth,native_born,6,never_married,not_student,FEMALE,in_last_year,worked,English,0,0,1,0,0,0,0,0,46287,1
106369,20,citizen_birth,native_born,12,never_married,private_school,M,in_last_year,worked,English,0,0,0,0,0,1,0,0,46298,0.4744194167976253
106370,23,citizen_birth,native_born,0,never_married,private_school,MALE,in_last_five_years,did_not_work,English,0,1,0,0,0,1,0,0,46298,0.04714510214772132
106371,20,citizen_birth,native_born,12,never_married,private_school,M,in_last_year,worked,English,0,0,0,0,0,1,0,0,46298,0.4784354810546534
106374,54,citizen_birth,native_born,40,married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,0,46300,0.9869467672853355
106375,46,citizen_birth,native_born,0,married,not_student,FEMALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,0,46300,0.01305323271466449
106377,30,citizen_naturalized,foreign_born,35,divorced,not_student,FEMALE,in_last_year,worked,Cantonese,0,1,0,0,0,0,0,0,46302,1
106383,84,citizen_birth,native_born,0,widowed,not_student,FEMALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,0,46304,1
106414,20,citizen_birth,native_born,20,never_married,private_school,F,in_last_year,worked,English,0,0,0,0,0,1,0,0,46316,1
106423,32,citizen_birth,native_born,6,married,not_student,FEMALE,in_last_year,did_not_work,English,0,0,0,0,0,1,0,0,46322,0.046786593841380064
106424,33,citizen_birth,native_born,50,married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,0,46322,0.9532134061586199
106451,48,citizen_naturalized,foreign_born,40,married,not_student,MALE,in_last_year,worked,Tagalog,0,1,0,0,0,0,0,0,46334,0.7970334433530839
106452,48,citizen_naturalized,foreign_born,40,married,not_student,F,in_last_year,worked,Tagalog,0,1,0,0,0,0,0,0,46334,0.20296655664691612
106468,40,citizen_birth,native_born,40,married,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,0,46344,0.4001756066411239
106469,41,citizen_birth,native_born,40,married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,0,46344,0.5998243933588762
106493,38,citizen_birth,native_born,80,never_married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,0,46355,1
106503,38,citizen_birth,native_born,0,never_married,not_student,male,over_five_years_ago,not_reported,English,0,0,1,0,0,0,0,0,46361,1
106505,89,citizen_naturalized,foreign_born,0,widowed,not_student,FEMALE,over_five_years_ago,did_not_work,Russian,0,0,0,0,0,1,0,0,46363,1
106519,66,citizen_birth,native_born,0,married,not_student,MALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,0,46368,0.19686719871687083
106520,68,citizen_birth,native_born,0,married,not_student,FEMALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,0,46368,0.07150340831188318
106521,47,citizen_birth,native_born,30,never_married,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,1,46368,0.1507418090569259
106522,39,citizen_birth,native_born,37,never_married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,0,46368,0.5755713934627673
106523,37,citizen_birth,native_born,0,never_married,not_student,F,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,0,46368,0.0022765195121004773
106524,18,citizen_birth,native_born,0,never_married,not_student,MALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,0,46368,0.003039670939452342
106551,35,citizen_birth,native_born,40,married,not_student,M,in_last_year,worked,English,0,0,1,0,0,0,0,0,46381,1
106552,76,citizen_birth,native_born,16,married,not_student,MALE,in_last_year,worked,English,0,0,1,0,0,0,0,0,46382,0.6971577956189909
106553,76,citizen_birth,native_born,30,married,not_student,female,in_last_year,did_not_work,English,0,0,1,0,0,0,0,0,46382,0.302842204381009
106580,56,citizen_birth,native_born,40,married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,0,46391,0.430628955554761
106581,54,citizen_birth,native_born,12,married,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,0,46391,0.06616369292380306
106582,25,citizen_birth,native_born,40,never_married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,0,46391,0.21584009725748204
106583,22,citizen_birth,native_born,50,never_married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,0,46391,0.28736725426395393
106594,34,citizen_birth,native_born,40,married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,0,46397,0.852338933197579
106595,31,citizen_birth,native_born,5,married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,0,46397,0.14766106680242094
106597,58,citizen_birth,native_born,55,married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,0,46398,0.906704645838216
106598,57,citizen_birth,native_born,50,married,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,0,46398,0.09329535416178406
106599,43,citizen_birth,native_born,0,married,not_student,F,over_five_years_ago,did_not_work,Polish,0,0,0,0,0,1,0,0,46399,9.502872757847534e-4
106600,45,citizen_birth,native_born,50,married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,0,46399,0.9990497127242153
106620,53,citizen_birth,native_born,0,divorced,not_student,FEMALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,0,46405,0.6826566748691807
106624,81,citizen_birth,native_born,0,widowed,not_student,FEMALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,0,46405,0.10466133796902621
106625,53,citizen_birth,native_born,40,divorced,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,1,46405,0.21268198716179312
106654,65,citizen_birth,native_born,15,married,not_student,male,in_last_year,worked,English,0,0,0,0,0,1,0,0,46416,0.3006103814635215
106655,60,citizen_birth,native_born,40,married,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,0,46416,0.6993896185364785
106656,41,citizen_birth,native_born,40,married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,0,46417,0.9506766888749691
106657,33,citizen_birth,native_born,20,married,not_student,FEMALE,in_last_year,did_not_work,English,0,0,0,0,0,1,0,0,46417,0.04932331112503084
106661,51,citizen_birth,native_born,40,never_married,not_student,female,in_last_year,worked,English,0,0,0,0,0,1,0,0,46418,0.42220138350932984
106662,76,citizen_birth,native_born,20,widowed,not_student,FEMALE,in_last_year,not_reported,English,0,0,0,0,0,1,0,0,46418,0.16842663187507645
106663,53,citizen_birth,native_born,60,divorced,not_student,MALE,in_last_year,not_reported,English,0,0,0,0,0,1,0,0,46418,0.4093719846155937
106675,72,citizen_birth,native_born,0,divorced,not_student,FEMALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,0,46425,1
106679,22,citizen_birth,native_born,20,never_married,private_school,MALE,in_last_year,worked,Spanish,0,0,1,0,0,1,0,0,46427,0.6074529972177726
106680,22,citizen_birth,native_born,30,never_married,private_school,MALE,in_last_year,worked,Spanish,0,0,0,0,0,1,0,0,46427,0.3925470027822275
106693,27,citizen_birth,native_born,36,never_married,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,0,46435,1
106696,34,citizen_birth,native_born,0,never_married,not_student,F,in_last_five_years,did_not_work,English,0,0,0,0,0,1,0,0,46437,0.0027208511380483126
106697,35,citizen_birth,native_born,70,divorced,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,0,46437,0.9972791488619517
106709,89,citizen_birth,native_born,0,married,not_student,MALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,0,46441,1
106726,60,citizen_birth,native_born,0,never_married,not_student,FEMALE,over_five_years_ago,not_reported,English,0,0,1,0,0,0,0,0,46449,1
106727,64,citizen_birth,native_born,0,married,not_student,MALE,in_last_five_years,did_not_work,English,0,0,0,0,0,1,0,0,46450,0.4724594916394885
106728,58,citizen_birth,native_born,40,married,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,0,46450,0.5275405083605115
106751,37,citizen_birth,native_born,40,married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,0,46459,0.3492848723350937
106752,37,citizen_birth,native_born,50,married,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,0,46459,0.6507151276649064
106756,63,citizen_birth,native_born,8,never_married,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,0,46460,1
106764,63,noncitizen,foreign_born,0,separated,not_student,F,over_five_years_ago,did_not_work,Spanish,0,0,0,0,0,1,0,0,46466,1
106765,37,citizen_birth,native_born,40,married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,0,46467,0.4994401592435929
106766,38,citizen_birth,native_born,40,married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,0,46467,0.500559840756407
106769,29,citizen_birth,native_born,40,never_married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,1,46468,0.2038754489127432
106770,25,citizen_birth,native_born,40,never_married,private_school,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,0,46468,0.7961245510872568
106787,27,noncitizen,foreign_born,80,never_married,not_student,MALE,in_last_year,worked,Tamil,0,1,0,0,0,0,0,1,46477,0.5003636724303236
106788,28,noncitizen,foreign_born,60,never_married,not_student,FEMALE,in_last_year,worked,Hindi,0,1,0,0,0,0,0,0,46477,0.49963632756967635
106792,22,citizen_birth,native_born,10,never_married,private_school,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,0,46479,1
106796,74,citizen_birth,native_born,0,married,not_student,MALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,0,46482,0.8458444705353351
106797,66,citizen_birth,native_born,0,married,not_student,FEMALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,0,46482,0.1507831430641253
106798,18,citizen_birth,native_born,0,never_married,public_school,MALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,0,46482,0.0033723864005395818
106802,53,citizen_birth,native_born,50,divorced,not_student,F,in_last_year,not_reported,English,0,0,0,0,0,1,0,0,46484,1
106817,19,citizen_birth,native_born,22,never_married,public_school,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,0,46492,1
106818,46,noncitizen,foreign_born,40,married,not_student,MALE,in_last_year,worked,Spanish,0,0,0,0,0,0,1,0,46493,0.5784164404123348
106819,44,noncitizen,foreign_born,40,married,not_student,F,in_last_year,worked,Spanish,0,0,0,0,0,0,1,0,46493,0.4215835595876653
106871,49,citizen_birth,native_born,0,never_married,not_student,MALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,0,46513,1
106878,70,citizen_birth,native_born,20,never_married,not_student,FEMALE,in_last_year,did_not_work,English,0,0,0,0,0,1,0,0,46516,1
106879,56,citizen_birth,native_born,40,never_married,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,0,46517,0.5266846956233788
106880,67,citizen_birth,native_born,0,divorced,not_student,MALE,in_last_five_years,did_not_work,English,0,0,0,0,0,1,0,0,46517,0.4733153043766212
106903,52,citizen_birth,native_born,0,divorced,not_student,male,over_five_years_ago,not_reported,Hebrew,0,0,0,0,0,1,0,0,46527,1
106916,61,citizen_birth,native_born,40,divorced,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,0,46536,1
106925,22,citizen_birth,native_born,20,never_married,not_student,F,in_last_year,worked,Spanish,0,0,0,0,0,1,0,0,46543,0.09962838096697571
106926,23,citizen_birth,native_born,70,never_married,not_student,MALE,in_last_year,worked,Spanish,0,0,0,0,0,1,0,0,46543,0.9003716190330243
106937,39,citizen_birth,native_born,40,married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,0,46547,0.9973952949931781
106938,35,citizen_birth,native_born,0,married,not_student,FEMALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,0,46547,0.0026047050068218466
106941,75,citizen_birth,native_born,0,married,not_student,MALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,0,46549,0.9374454466104161
106942,81,citizen_birth,native_born,0,married,not_student,FEMALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,0,46549,0.06255455338958393
106946,49,citizen_birth,native_born,38,divorced,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,0,46551,0.9953689195306243
