person_id,age,citizen_status,nativity_status,weekly_hours_worked,total_income,self_employed_income,wage_income,interest_income,other_income,marital_status,school_status,sex,when_last_worked,worked_last_week,language,race_native_american,race_asian,race_black,race_native_hawaiian,race_pacific_islander,race_white,race_other,household_id
96330,56,citizen_birth,native_born,45,92237,57,92092,36,52,divorced,not_student,FEMALE,in_last_year,not_reported,English,0,0,0,0,0,1,0,41916
96331,27,citizen_birth,native_born,40,37134,18,37004,89,23,never_married,not_student,MALE,in_last_year,not_reported,English,0,0,0,0,0,1,0,41916
96332,18,citizen_birth,native_born,0,262,68,34,74,86,never_married,private_school,FEMALE,over_five_years_ago,not_reported,English,0,0,0,0,0,1,0,41916
96333,58,citizen_birth,native_born,39,79260,83,71048,8112,17,divorced,not_student,female,in_last_year,worked,English,0,0,0,0,0,1,0,41917
96343,62,citizen_birth,native_born,15,113238,85,35059,24,78070,separated,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,41923
96344,25,citizen_birth,native_born,40,44177,23,44049,26,79,never_married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,41923
96345,58,citizen_birth,native_born,30,24247,62,24096,42,47,divorced,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,41924
96352,56,citizen_birth,native_born,14,50260,96,9872,34,40258,never_married,not_student,MALE,in_last_year,did_not_work,Spanish,0,0,0,0,0,1,0,41928
96366,36,noncitizen,foreign_born,40,50077,9,50001,21,46,never_married,not_student,MALE,in_last_year,worked,Polish,0,0,0,0,0,1,0,41935
96367,34,noncitizen,foreign_born,60,15181,49,15015,92,25,never_married,not_student,MALE,in_last_year,worked,Polish,0,0,0,0,0,1,0,41935
96368,53,citizen_birth,native_born,0,8705,21,20,80,8584,married,not_student,FEMALE,over_five_years_ago,did_not_work,Spanish,0,0,0,0,0,1,0,41936
96377,53,citizen_birth,native_born,0,178,32,80,37,29,never_married,not_student,MALE,over_five_years_ago,not_reported,English,0,0,0,0,0,1,0,41939
96397,36,citizen_birth,native_born,45,215847,64,215057,685,41,married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,41945
96398,30,citizen_birth,native_born,50,59199,0,59079,86,34,married,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,41945
96403,49,citizen_birth,native_born,50,50198,18,50006,98,76,divorced,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,41948
96440,51,citizen_birth,native_born,42,70170,13,70012,79,66,married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,41965
96441,54,citizen_birth,native_born,50,74831,9,65005,29,9788,married,not_student,MALE,in_last_year,not_reported,English,0,0,0,0,0,1,0,41965
96445,40,citizen_birth,native_born,50,130137,96,130007,12,22,married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,41967
96446,39,citizen_birth,native_born,50,180264,64,180042,86,72,married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,41967
96473,60,citizen_naturalized,foreign_born,0,956,3,44,6,903,divorced,not_student,FEMALE,in_last_five_years,did_not_work,Polish,0,0,0,0,0,1,0,41975
96482,62,noncitizen,foreign_born,32,25137,20,25007,71,39,married,not_student,MALE,in_last_year,worked,Russian,0,0,0,0,0,1,0,41977
96483,61,citizen_naturalized,foreign_born,0,4692,76,83,77,4456,married,not_student,FEMALE,over_five_years_ago,did_not_work,Russian,0,0,0,0,0,1,0,41977
96507,40,citizen_birth,native_born,50,87300,88,87083,57,72,married,not_student,male,in_last_year,worked,English,0,0,0,0,0,1,1,41986
96508,39,citizen_birth,native_born,40,57241,61,57088,81,11,married,public_school,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,1,41986
96540,72,citizen_birth,native_born,0,12859,21,30,89,12719,divorced,not_student,F,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,42000
96541,44,citizen_birth,native_born,0,15142,44,39,10,15049,divorced,not_student,MALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,42000
96546,66,citizen_birth,native_born,0,18325,88,22,1,18214,divorced,private_school,F,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,42003
96547,34,citizen_birth,native_born,40,25249,89,25102,14,44,married,public_school,FEMALE,in_last_year,not_reported,English,0,0,0,0,0,1,0,42003
96563,44,citizen_birth,native_born,40,52663,67,47015,18,5563,divorced,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,42011
96574,46,citizen_birth,native_born,52,80334,92,80095,61,86,married,not_student,male,in_last_year,worked,English,0,0,0,0,0,1,0,42016
96575,42,citizen_birth,native_born,42,48287,93,48046,83,65,married,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,42016
96576,18,citizen_birth,native_born,20,1699,49,1525,97,28,never_married,public_school,FEMALE,in_last_year,did_not_work,English,0,0,0,0,0,1,0,42016
96589,37,citizen_birth,native_born,36,1991,39,1045,10,897,never_married,public_school,FEMALE,in_last_year,did_not_work,English,0,0,0,0,0,1,0,42020
96603,38,citizen_birth,native_born,40,23150,28,23094,17,11,divorced,not_student,MALE,in_last_year,did_not_work,English,0,0,0,0,0,1,0,42027
96604,30,citizen_birth,native_born,40,35189,36,35028,44,81,never_married,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,42027
96615,46,citizen_naturalized,foreign_born,20,3578,72,3319,93,94,married,not_student,FEMALE,in_last_year,did_not_work,Vietnamese,0,1,0,0,0,0,0,42033
96616,51,citizen_naturalized,foreign_born,40,42163,64,42002,73,24,married,not_student,MALE,in_last_year,worked,Vietnamese,0,1,0,0,0,0,0,42033
96617,18,citizen_birth,native_born,15,5132,20,5010,84,18,never_married,public_school,MALE,in_last_year,worked,Vietnamese,0,1,0,0,0,0,0,42033
96629,60,citizen_birth,native_born,25,73263,8075,65098,50,40,married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,42040
96630,55,citizen_birth,native_born,33,64191,9095,55034,0,62,married,not_student,female,in_last_year,worked,English,0,0,0,0,0,1,0,42040
96648,40,noncitizen,foreign_born,40,33738,33549,99,6,84,married,not_student,M,in_last_year,worked,Spanish,0,0,0,0,0,1,0,42050
96649,40,noncitizen,foreign_born,0,315,62,91,75,87,married,not_student,FEMALE,over_five_years_ago,did_not_work,Spanish,0,0,0,0,0,1,0,42050
96650,18,noncitizen,foreign_born,0,259,29,99,82,49,never_married,not_student,FEMALE,over_five_years_ago,did_not_work,Spanish,0,0,0,0,0,1,0,42050
96667,57,citizen_birth,native_born,25,50127,1,50040,40,46,married,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,42056
96668,58,citizen_birth,native_born,40,120189,1,120071,89,28,married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,42056
96669,32,citizen_birth,native_born,40,50161,48,50052,37,24,never_married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,42056
96670,52,citizen_birth,native_born,0,36192,7,84,36062,39,married,not_student,M,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,42057
96672,49,noncitizen,foreign_born,75,85938,78085,69,92,7692,divorced,not_student,FEMALE,in_last_year,did_not_work,Spanish,0,0,0,0,0,1,0,42057
96673,36,citizen_birth,native_born,0,8516,45,80,36,8355,never_married,not_student,MALE,over_five_years_ago,did_not_work,English,0,0,1,0,0,0,0,42057
96674,33,citizen_birth,native_born,28,8167,33,8039,3,92,never_married,not_student,FEMALE,in_last_year,did_not_work,English,0,0,0,0,0,1,0,42057
96678,77,citizen_birth,native_born,0,18254,32,40,97,18085,widowed,not_student,MALE,in_last_five_years,did_not_work,English,0,0,0,0,0,1,0,42059
96706,54,citizen_birth,native_born,34,15787,3,1714,14008,62,divorced,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,42072
96708,59,citizen_birth,native_born,57,125240,9,125049,86,96,divorced,not_student,MALE,in_last_year,worked,English,0,0,1,0,0,0,0,42073
96727,52,citizen_birth,native_born,0,167,70,5,21,71,married,not_student,FEMALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,42079
96728,55,citizen_birth,native_born,50,260315,97,260038,86,94,married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,42079
96733,34,citizen_birth,native_born,0,279,59,91,60,69,never_married,not_student,MALE,over_five_years_ago,did_not_work,English,0,0,1,0,0,0,0,42082
96734,70,citizen_birth,native_born,0,30591,69,60,3310,27152,married,not_student,male,in_last_five_years,did_not_work,English,0,0,0,0,0,1,0,42083
96735,68,citizen_birth,native_born,0,16040,71,1,3329,12639,married,not_student,FEMALE,in_last_five_years,did_not_work,English,0,0,0,0,0,1,0,42083
96736,85,citizen_birth,native_born,0,14302,16,5,93,14188,widowed,not_student,F,over_five_years_ago,not_reported,English,0,0,0,0,0,1,0,42084
96737,78,citizen_naturalized,foreign_born,0,2580,5,96,91,2388,married,not_student,FEMALE,over_five_years_ago,did_not_work,Telugu,0,1,0,0,0,0,0,42085
96738,74,citizen_naturalized,foreign_born,32,27929,25,25522,55,2327,married,not_student,FEMALE,in_last_year,worked,Telugu,0,1,0,0,0,0,0,42085
96739,28,citizen_birth,native_born,40,100235,73,100059,60,43,married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,42086
96740,29,citizen_birth,native_born,0,159,36,27,13,83,married,not_student,FEMALE,in_last_five_years,did_not_work,English,0,0,0,0,0,1,0,42086
96781,78,citizen_birth,native_born,0,40105,28,51,18,40008,widowed,not_student,FEMALE,in_last_five_years,did_not_work,English,0,0,0,0,0,1,0,42105
96782,39,citizen_birth,native_born,54,15226,57,15025,59,85,never_married,not_student,MALE,in_last_year,did_not_work,English,0,0,0,0,0,1,0,42105
96799,77,citizen_birth,native_born,36,167342,80031,33,7575,79703,widowed,not_student,MALE,in_last_year,did_not_work,English,0,0,0,0,0,1,0,42113
96827,36,citizen_birth,native_born,40,65197,83,65034,19,61,never_married,not_student,FEMALE,in_last_year,worked,English,0,0,1,0,0,0,0,42125
96828,30,citizen_birth,native_born,40,23817,32,23753,7,25,never_married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,42126
96832,39,citizen_birth,native_born,40,31200,73,31039,63,25,divorced,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,42126
96834,22,noncitizen,foreign_born,0,128,6,82,36,4,never_married,public_school,FEMALE,over_five_years_ago,did_not_work,Chinese,0,1,0,0,0,0,0,42128
96846,76,citizen_naturalized,foreign_born,0,25422,7,65,133,25217,widowed,not_student,FEMALE,over_five_years_ago,did_not_work,Malayalam,0,1,0,0,0,0,0,42135
96858,35,noncitizen,foreign_born,40,65453,71,64055,1264,63,married,not_student,MALE,in_last_year,worked,Telugu,0,1,0,0,0,0,0,42140
96859,33,noncitizen,foreign_born,0,199,43,16,83,57,married,not_student,FEMALE,over_five_years_ago,did_not_work,Telugu,0,1,0,0,0,0,0,42140
96917,34,noncitizen,foreign_born,35,33228,84,33097,0,47,never_married,not_student,F,in_last_year,worked,Spanish,0,0,0,0,0,1,0,42162
96918,45,citizen_naturalized,foreign_born,40,95192,75,95036,52,29,divorced,not_student,MALE,in_last_year,worked,Spanish,0,0,0,0,0,1,0,42162
96919,32,citizen_birth,native_born,0,27127,8,82,37,27e3,married,not_student,FEMALE,in_last_five_years,did_not_work,English,0,0,0,0,0,1,0,42163
96920,35,citizen_birth,native_born,40,33241,64,33066,54,57,married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,42163
96927,40,citizen_birth,native_born,0,233,46,70,19,98,never_married,not_student,MALE,over_five_years_ago,not_reported,English,0,0,1,0,0,0,0,42165
96931,21,citizen_birth,native_born,0,246,78,69,88,11,never_married,not_student,M,over_five_years_ago,not_reported,English,0,0,1,0,0,0,0,42168
96970,85,citizen_birth,native_born,0,44332,74,57,13693,30508,married,not_student,female,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,42182
96991,21,citizen_birth,native_born,0,197,36,24,75,62,never_married,not_student,MALE,in_last_five_years,not_reported,English,0,0,1,0,0,0,0,42188
96996,78,citizen_birth,native_born,0,39268,97,73,45,39053,married,not_student,M,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,42190
96997,64,citizen_birth,native_born,32,16726,4357,3260,276,8833,married,not_student,female,in_last_year,worked,English,0,0,0,0,0,1,0,42190
96998,33,noncitizen,foreign_born,0,164,76,43,37,8,never_married,not_student,FEMALE,over_five_years_ago,did_not_work,Spanish,0,0,0,0,0,1,0,42191
97002,40,citizen_birth,native_born,40,20922,40,20816,42,24,never_married,not_student,MALE,in_last_year,worked,Spanish,0,0,0,0,0,1,0,42191
97009,51,citizen_birth,native_born,30,10219,98,10031,29,61,married,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,42195
97010,56,citizen_birth,native_born,50,140215,49,140026,63,77,married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,42195
97018,29,citizen_birth,native_born,29,15850,78,13013,2,2757,divorced,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,42198
97021,40,citizen_birth,native_born,20,1883,1763,6,57,57,divorced,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,42198
97028,52,citizen_birth,native_born,40,55180,26,55081,7,66,never_married,not_student,FEMALE,in_last_year,worked,English,0,0,1,0,0,0,0,42201
97036,45,citizen_birth,native_born,40,508206,53,505067,3052,34,divorced,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,42206
97049,55,citizen_birth,native_born,40,40209,28,40063,31,87,never_married,not_student,female,in_last_year,worked,English,0,0,0,0,0,1,0,42212
97051,66,citizen_naturalized,foreign_born,0,51235,90,43,17,51085,married,not_student,MALE,in_last_five_years,did_not_work,Polish,0,0,0,0,0,1,0,42214
97052,63,citizen_naturalized,foreign_born,0,18596,36,8,32,18520,married,not_student,FEMALE,over_five_years_ago,did_not_work,Polish,0,0,0,0,0,1,0,42214
97053,40,citizen_birth,native_born,45,25205,10,25085,40,70,divorced,not_student,MALE,in_last_year,not_reported,Polish,0,0,0,0,0,1,0,42214
97068,54,citizen_birth,native_born,35,12785,6,12657,24,98,divorced,not_student,female,in_last_year,worked,English,0,0,0,0,0,1,0,42219
97069,58,citizen_birth,native_born,40,50282,50,50075,95,62,divorced,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,42219
97092,88,citizen_birth,native_born,5,822,94,695,4,29,widowed,not_student,F,in_last_year,did_not_work,English,0,0,0,0,0,1,0,42229
97098,53,citizen_birth,native_born,0,193,29,21,62,81,married,not_student,F,in_last_five_years,not_reported,English,0,0,1,0,0,0,0,42232
97099,59,citizen_naturalized,foreign_born,40,20264,86,20097,56,25,married,not_student,MALE,in_last_year,worked,"Kru, Ibo, Yoruba",0,0,1,0,0,0,0,42232
97100,47,citizen_birth,native_born,50,36277,69,36084,76,48,never_married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,42233
97114,63,citizen_birth,native_born,45,72812,63,35053,87,37609,married,not_student,M,in_last_year,worked,English,0,0,0,0,0,1,0,42240
97115,63,citizen_birth,native_born,0,9129,9,38,30,9052,married,not_student,FEMALE,in_last_five_years,did_not_work,English,0,0,0,0,0,1,0,42240
97129,45,citizen_birth,native_born,35,35191,32,35002,64,93,never_married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,42246
97170,54,citizen_birth,native_born,0,186,18,78,16,74,married,not_student,female,over_five_years_ago,not_reported,English,0,0,0,0,0,1,0,42265
97171,63,citizen_birth,native_born,0,70202,74,32,5038,65058,widowed,not_student,MALE,in_last_five_years,did_not_work,English,0,0,0,0,0,1,0,42266
97182,72,citizen_birth,native_born,0,11294,18,50,33,11193,divorced,not_student,MALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,42270
97183,57,citizen_birth,native_born,37,21163,82,21032,35,14,divorced,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,42270
97189,51,citizen_birth,native_born,40,29471,42,28084,67,1278,never_married,not_student,FEMALE,in_last_year,worked,English,0,0,1,0,0,0,0,42273
97190,18,citizen_birth,native_born,30,12198,78,12031,75,14,never_married,not_student,FEMALE,in_last_year,worked,English,0,0,1,0,0,0,0,42273
97193,37,citizen_birth,native_born,18,12171,34,12043,33,61,never_married,not_student,MALE,in_last_year,worked,English,0,0,1,0,0,1,0,42273
97194,57,citizen_birth,native_born,23,35211,83,35065,33,30,married,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,42274
97195,58,citizen_birth,native_born,80,55194,53,55068,31,42,married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,42274
97219,50,citizen_birth,native_born,0,40140,15,40,14,40071,divorced,not_student,FEMALE,in_last_five_years,did_not_work,English,0,0,1,0,0,0,0,42285
97220,26,citizen_birth,native_born,0,12617,1,86,13,12517,never_married,not_student,M,over_five_years_ago,did_not_work,English,0,0,1,0,0,0,0,42285
97221,18,citizen_birth,native_born,25,1390,41,1176,97,76,never_married,public_school,MALE,in_last_year,did_not_work,English,0,0,1,0,0,0,0,42285
97234,25,citizen_birth,native_born,50,57384,88,57011,245,40,married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,42289
97235,24,citizen_birth,native_born,35,12744,21,12555,91,77,married,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,42289
97244,22,citizen_birth,native_born,40,24243,50,24105,48,40,never_married,public_school,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,42294
97261,50,citizen_birth,native_born,50,41227,81,41095,25,26,never_married,not_student,F,in_last_year,worked,English,0,0,1,0,0,0,0,42301
97262,62,citizen_birth,native_born,0,13445,38,65,23,13319,divorced,not_student,FEMALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,42301
97263,44,citizen_birth,native_born,54,48224,74,48086,27,37,married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,42302
97264,44,citizen_birth,native_born,4,10087,10035,10,17,25,married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,42302
97265,49,citizen_naturalized,foreign_born,60,70274,87,70084,55,48,married,not_student,MALE,in_last_year,worked,Serbian,0,0,0,0,0,1,0,42303
97266,51,citizen_birth,native_born,40,40173,61,40023,52,37,married,not_student,F,in_last_year,worked,Serbian,0,0,0,0,0,1,0,42303
97267,23,citizen_birth,native_born,50,6205,56,4027,2030,92,never_married,private_school,male,in_last_year,did_not_work,Serbian,0,0,0,0,0,1,0,42303
97268,21,citizen_birth,native_born,15,6802,94,6574,43,91,never_married,private_school,M,in_last_year,worked,Serbian,0,0,0,0,0,1,0,42303
97269,19,citizen_birth,native_born,6,485,48,261,94,82,never_married,private_school,M,in_last_year,did_not_work,Serbian,0,0,0,0,0,1,0,42303
97277,60,citizen_birth,native_born,40,48178,52,48023,100,3,divorced,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,42306
97293,49,citizen_birth,native_born,50,60096,28,60044,15,9,divorced,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,42312
97311,66,citizen_birth,native_born,13,20792,87,245,0,20460,widowed,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,42320
97327,67,citizen_birth,native_born,0,265214,58,47,245019,20090,married,not_student,MALE,over_five_years_ago,not_reported,English,0,0,0,0,0,1,0,42327
97328,75,citizen_birth,native_born,0,56216,34,13,98,56071,married,not_student,female,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,42327
97351,43,citizen_naturalized,foreign_born,40,18630,60,18528,35,7,married,not_student,F,in_last_year,did_not_work,Spanish,0,0,0,0,0,1,0,42337
97352,47,citizen_naturalized,foreign_born,40,24256,53,24083,38,82,married,not_student,male,in_last_year,not_reported,Spanish,0,0,0,0,0,1,0,42337
97353,19,citizen_birth,native_born,25,3231,63,3018,64,86,never_married,not_student,FEMALE,in_last_year,not_reported,Spanish,0,0,0,0,0,1,0,42337
97356,64,citizen_birth,native_born,0,16169,55,58,45,16011,never_married,not_student,FEMALE,in_last_five_years,did_not_work,English,0,0,0,0,0,1,0,42338
97361,33,citizen_birth,native_born,41,35286,96,35035,91,64,married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,42341
97362,30,citizen_birth,native_born,48,49247,4,49081,66,96,married,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,42341
97364,72,citizen_birth,native_born,0,21608,10,77,96,21425,widowed,not_student,FEMALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,42341
97372,75,citizen_birth,native_born,0,36432,9,75,102,36246,married,not_student,MALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,42344
97373,73,citizen_birth,native_born,0,25472,22,60,90,25300,married,not_student,FEMALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,42344
97375,26,citizen_birth,native_born,40,30231,6,30103,51,71,never_married,not_student,MALE,in_last_year,worked,English,0,0,1,0,0,0,0,42346
97377,85,citizen_birth,native_born,0,24963,61,78,45,24779,divorced,not_student,MALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,42348
97387,31,citizen_birth,native_born,38,42193,29,42035,31,98,never_married,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,42353
97391,34,citizen_birth,native_born,40,40214,67,40092,20,35,married,public_school,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,42356
97392,33,citizen_birth,native_born,20,10198,2,10073,98,25,married,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,42356
97400,25,noncitizen,foreign_born,0,179,39,28,24,88,never_married,private_school,MALE,in_last_five_years,did_not_work,Chinese,0,1,0,0,0,0,0,42359
97401,71,citizen_birth,native_born,0,20258,100,57,57,20044,divorced,not_student,FEMALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,42360
97410,82,citizen_birth,native_born,0,96212,0,61,60059,36092,widowed,not_student,FEMALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,42365
97414,46,citizen_birth,native_born,40,25145,27,25088,2,28,married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,42368
97415,49,citizen_birth,native_born,40,25213,80,25032,37,64,married,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,42368
97421,56,citizen_birth,native_born,45,38124,71,38020,32,1,married,not_student,female,in_last_year,worked,English,0,0,0,0,0,1,0,42370
97422,58,citizen_birth,native_born,40,38107,20,38003,7,77,married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,42370
97435,36,citizen_birth,native_born,45,130222,46,130057,22,97,married,not_student,male,in_last_year,worked,English,0,0,0,0,0,1,0,42376
97436,34,citizen_birth,native_born,0,230,89,11,72,58,married,not_student,FEMALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,42376
97441,69,citizen_birth,native_born,35,14780,85,3535,61,11099,widowed,not_student,F,in_last_year,worked,English,0,0,0,0,0,1,0,42378
97442,51,citizen_birth,native_born,50,105118,0,105041,7,70,married,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,42378
97443,55,citizen_birth,native_born,0,32305,52,92,87,32074,married,not_student,male,in_last_five_years,did_not_work,English,0,0,0,0,0,1,0,42378
97447,87,citizen_birth,native_born,0,15725,26,20,47,15632,widowed,not_student,FEMALE,over_five_years_ago,not_reported,English,0,0,0,0,0,1,0,42381
97451,40,citizen_birth,native_born,0,129,47,15,46,21,married,not_student,FEMALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,42383
97452,39,citizen_birth,native_born,60,100222,55,100094,43,30,married,public_school,male,in_last_year,worked,English,0,0,0,0,0,1,0,42383
97487,26,noncitizen,foreign_born,20,4109,32,4025,29,23,never_married,private_school,MALE,in_last_year,worked,Hindi,0,1,0,0,0,0,0,42400
97488,31,noncitizen,foreign_born,0,189,89,46,32,22,never_married,private_school,MALE,in_last_five_years,did_not_work,Tamil,0,1,0,0,0,0,0,42400
97489,25,noncitizen,foreign_born,0,176,63,25,86,2,never_married,public_school,MALE,over_five_years_ago,did_not_work,Hindi,0,1,0,0,0,0,0,42400
97490,24,noncitizen,foreign_born,0,93,5,1,14,73,never_married,private_school,MALE,over_five_years_ago,did_not_work,Hindi,0,1,0,0,0,0,0,42400
97491,60,citizen_birth,native_born,0,511,91,18,311,91,married,not_student,MALE,in_last_five_years,did_not_work,English,0,0,0,0,0,1,0,42401
97492,58,citizen_birth,native_born,40,50077,12,49978,72,15,married,not_student,FEMALE,in_last_year,not_reported,English,0,0,0,0,0,1,0,42401
97493,53,citizen_birth,native_born,40,42696,34,42593,4,65,never_married,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,42402
97494,57,citizen_birth,native_born,40,14374,81,14217,69,7,never_married,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,42402
97495,55,citizen_birth,native_born,0,14294,92,62,49,14091,never_married,not_student,F,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,42402
97496,83,citizen_birth,native_born,0,15111,65,50,61,14935,widowed,not_student,FEMALE,over_five_years_ago,did_not_work,Polish,0,0,0,0,0,1,0,42402
97520,94,citizen_birth,native_born,0,4289,8,86,247,3948,widowed,not_student,FEMALE,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,42413
97521,36,citizen_birth,native_born,0,225,91,30,65,39,never_married,not_student,FEMALE,in_last_five_years,did_not_work,English,0,0,0,0,0,1,0,42413
97522,90,citizen_birth,native_born,0,96795,87,22,47,96639,married,not_student,MALE,over_five_years_ago,not_reported,English,0,0,0,0,0,1,0,42414
97523,86,citizen_birth,native_born,0,9687,27,91,5,9564,married,not_student,FEMALE,over_five_years_ago,not_reported,English,0,0,0,0,0,1,0,42414
97536,58,citizen_birth,native_born,40,59200,49,59053,83,15,married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,42420
97537,56,citizen_birth,native_born,32,41286,81,41039,72,94,married,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,42420
97539,64,citizen_birth,native_born,0,9622,95,10,17,9500,never_married,not_student,F,over_five_years_ago,did_not_work,English,0,0,0,0,0,1,0,42422
97592,37,citizen_birth,native_born,50,41506,58,27011,23,14414,divorced,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,42443
97595,45,citizen_birth,native_born,40,42914,87,42102,662,63,divorced,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,42443
97597,94,citizen_birth,native_born,0,5121,41,10,1059,4011,widowed,not_student,FEMALE,over_five_years_ago,not_reported,English,0,0,0,0,0,1,0,42445
97602,61,citizen_birth,native_born,30,55170,30018,7,25047,98,married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,42449
97603,61,citizen_birth,native_born,0,58224,15,50,80,58079,married,not_student,FEMALE,in_last_five_years,did_not_work,English,0,0,0,0,0,1,0,42449
97618,40,noncitizen,foreign_born,34,25653,43,25514,51,45,separated,not_student,F,in_last_year,worked,Swahili,0,0,1,0,0,0,0,42456
97630,46,citizen_birth,native_born,40,48335,68,48090,84,93,married,not_student,MALE,in_last_year,worked,English,0,0,0,0,0,1,0,42458
97631,46,citizen_birth,native_born,40,25366,195,25062,69,40,married,not_student,FEMALE,in_last_year,worked,English,0,0,0,0,0,1,0,42458
97633,47,citizen_birth,native_born,1,11493,165,55,57,11216,widowed,not_student,male,in_last_year,worked,English,0,0,0,0,0,1,0,42459
97634,76,citizen_birth,native_born,0,1916,43,23,3,1847,widowed,not_student,FEMALE,in_last_five_years,did_not_work,English,0,0,0,0,0,1,0,42459
97639,42,citizen_birth,native_born,50,50521,72,37070,60,13319,married,not_student,FEMALE,in_last_year,did_not_work,Italian,0,0,0,0,0,1,0,42462
